chavepar,arquivo_psg,arquivo_hyp,canal,frequencia_amostragem_hz,indice_epoca,inicio_epoca_s,id_estagio,estagio,media,desvio_padrao,variancia,minimo,maximo,pico_a_pico,valor_rms,assimetria,curtose_excesso,potencia_delta,potencia_theta,potencia_alpha,potencia_beta,potencia_total,relativo_delta,relativo_theta,relativo_alpha,relativo_beta,razao_delta_theta,razao_delta_alpha,razao_alpha_theta,hjorth_complexidade
SC4092E,SC4092E0-PSG.edf,SC4092EC-Hypnogram.edf,Fpz-Cz,100.0,508,40470.0,3,N2,-9.064496870853465e-08,1.939247182091199e-05,3.760679633248656e-10,-9.796978487124606e-05,8.8404523105344e-05,0.00018637430797659006,1.9389451354987914e-05,0.08329764076524343,2.4935430615749183,2.0121535594590142e-10,1.763960561178322e-11,1.1379242494802436e-11,1.9261146120852996e-11,2.494953501733401e-10,0.8032698243965909,0.07041889440094118,0.04542696096725198,0.07689223016524854,10.795043636475928,16.254254331828783,0.6104872995600792,3.6494573941288744
SC4092E,SC4092E0-PSG.edf,SC4092EC-Hypnogram.edf,Fpz-Cz,100.0,509,40500.0,3,N2,1.5413075361134648e-07,1.904262719702944e-05,3.626216505650453e-10,-0.00011793842159833385,9.840751073361093e-05,0.00021634593233194478,1.9040077021134456e-05,0.28459079562791,3.503221608592437,2.555512650972073e-10,2.482786842058442e-11,1.5733738181542124e-11,3.028252341679007e-11,3.263953951161239e-10,0.7805585200933134,0.0758345071157101,0.04805729835009293,0.09249526373469351,9.894400146995359,15.271618470706619,0.6091767979196678,3.1646971673302895
SC4092E,SC4092E0-PSG.edf,SC4092EC-Hypnogram.edf,Fpz-Cz,100.0,510,40530.0,3,N2,9.655548282725182e-08,1.5010301544156724e-05,2.2530915244651372e-10,-5.712654007481409e-05,6.368535816330726e-05,0.00012081189823812135,1.5008110219376797e-05,-0.06755793638978376,0.6831271250652193,1.3268295743829863e-10,2.463163912248965e-11,8.467209033846575e-12,1.202347117010208e-11,1.7780527676473695e-10,0.742052806488906,0.13775677971125388,0.04735435769598291,0.06724337999220215,5.176530334413154,14.015002411369474,0.33034208204099197,3.194226164988745
SC4092E,SC4092E0-PSG.edf,SC4092EC-Hypnogram.edf,Fpz-Cz,100.0,511,40560.0,5,REM,-2.0645993886392196e-07,1.2791609317159767e-05,1.6362526892284856e-10,-4.98726112383072e-05,4.330423678984109e-05,9.317684802814829e-05,1.2791143532651671e-05,-0.03210862283524193,0.5382450115246904,9.335910612406978e-11,2.1640233827729002e-11,6.436578849360678e-12,9.541516444366162e-12,1.309774352455256e-10,0.707386879813115,0.1639691950936186,0.04877029802394872,0.07229657423343241,4.123592840712036,12.554039702288083,0.28429824967078615,3.1134705244083327
SC4092E,SC4092E0-PSG.edf,SC4092EC-Hypnogram.edf,Fpz-Cz,100.0,512,40590.0,5,REM,7.858524374172618e-08,1.4436304432024662e-05,2.084068856540949e-10,-5.592914929755443e-05,5.5627339144259945e-05,0.00011155648844181438,1.4434112107530002e-05,-0.05744412442265641,1.1164755765349126,1.3572770720175923e-10,1.9038571344961892e-11,6.0908296974119886e-12,9.258032304566984e-12,1.7011514054870012e-10,0.7931951945721047,0.11126175792459132,0.03559491975918117,0.05410410951877229,6.773322552053291,19.1413012290081,0.303955286659862,3.5250483160725468
SC4092E,SC4092E0-PSG.edf,SC4092EC-Hypnogram.edf,Fpz-Cz,100.0,513,40620.0,5,REM,1.5486157776053899e-09,1.568193048782807e-05,2.4592294382507147e-10,-8.329920832808566e-05,5.1048012754862186e-05,0.00013434722108294784,1.5679316691382757e-05,-0.35638892564657293,1.5356521410308348,1.4055714602420847e-10,2.3776655386191744e-11,8.306508597777599e-12,1.0199559039220124e-11,1.8283986904739792e-10,0.7645629141955589,0.12933350915334696,0.045183390527959964,0.055480669628797746,5.672966905070741,15.103101721495602,0.33525544381615335,3.55196195844238
SC4092E,SC4092E0-PSG.edf,SC4092EC-Hypnogram.edf,Fpz-Cz,100.0,514,40650.0,5,REM,-1.0204938049619416e-07,1.4743405147107125e-05,2.1736799533174488e-10,-6.0843139179774795e-05,5.708225780854004e-05,0.00011792539698831484,1.4741300940193868e-05,-0.08889870964282365,1.358360153675366,1.1822635762768626e-10,1.9371786478606868e-11,6.306070754044772e-12,8.121144525863915e-12,1.520253593862018e-10,0.772593236192371,0.12659200119711406,0.04120931837271272,0.05307057966364884,5.803435930954801,16.1819343950692,0.3095492268519013,3.80749583689264
SC4092E,SC4092E0-PSG.edf,SC4092EC-Hypnogram.edf,Fpz-Cz,100.0,515,40680.0,5,REM,1.0539802443682427e-07,1.9205007483691818e-05,3.688323124486587e-10,-9.603339916609298e-05,7.837900928262495e-05,0.00017441240844871792,1.9202095643133963e-05,-0.19858055293660629,3.8019178724737284,2.503595204242798e-10,2.3798179218457747e-11,6.1485465634896054e-12,9.793256725695206e-12,2.9009950293192235e-10,0.8600479145539106,0.08175273052260512,0.021121803718529633,0.03364229971902595,10.095883178307403,35.02243682694365,0.24794346832178418,4.5109792697188285
SC4092E,SC4092E0-PSG.edf,SC4092EC-Hypnogram.edf,Fpz-Cz,100.0,516,40710.0,5,REM,-1.0679874218580133e-07,1.2565877846601668e-05,1.5790128605571457e-10,-3.8169018129805674e-05,6.224715746210437e-05,0.00010041617559191004,1.2564237273508824e-05,0.4885350084351653,1.1764303740796196,9.631196140975091e-11,2.7744548788688352e-11,6.923456642019952e-12,1.1393346831763644e-11,1.4237331367222287e-10,0.6717565420154642,0.19351264247206681,0.048289716298586895,0.07946630052654624,3.350616567954335,12.15529607355784,0.24086155232133938,2.8532367999085064
SC4092E,SC4092E0-PSG.edf,SC4092EC-Hypnogram.edf,Fpz-Cz,100.0,517,40740.0,5,REM,1.73142422727548e-07,1.4149679359069601e-05,2.002134259644803e-10,-6.789071744476217e-05,5.1095632280676896e-05,0.00011898634972543907,1.414838034738865e-05,-0.24937374046953814,1.6054477673686538,1.2051669897399773e-10,2.349386014662863e-11,7.166707483338676e-12,9.656222952827644e-12,1.6083348955679266e-10,0.7446956702475632,0.14517304305166,0.04428445251329543,0.059667643448045156,4.920281991182424,14.757073057884112,0.2925919981757188,3.360874192368529
SC4092E,SC4092E0-PSG.edf,SC4092EC-Hypnogram.edf,Fpz-Cz,100.0,518,40770.0,5,REM,-2.0240907150692888e-07,1.4705115300638724e-05,2.1624041600507912e-10,-6.272087176223997e-05,6.541981467451577e-05,0.00012814068643675575,1.470405744339429e-05,0.11868358520734092,1.9580015628493834,1.1782366424180886e-10,2.1358370586292558e-11,4.967207137598456e-12,7.050175627959021e-12,1.511994175936589e-10,0.7741400466877856,0.14033148696610004,0.0326361770375487,0.04632196193274234,5.269778662405929,19.74519428015496,0.2221631991663894,3.8813073832240574
SC4092E,SC4092E0-PSG.edf,SC4092EC-Hypnogram.edf,Fpz-Cz,100.0,519,40800.0,5,REM,-4.746274510549257e-08,1.7488261998918897e-05,3.0583930774283083e-10,-8.495725735768968e-05,6.176930767284755e-05,0.00014672656503053724,1.7485411462676237e-05,-0.401569747909939,3.0290335653095735,1.474807052714293e-10,1.023828458337599e-11,5.08260772964435e-12,1.500060868131822e-11,1.7780220626576785e-10,0.8248259814658946,0.05726039290677442,0.028425866972187516,0.08389498650269242,13.123061992004297,24.246295639395523,0.4522583221609014,4.097094109780759
SC4092E,SC4092E0-PSG.edf,SC4092EC-Hypnogram.edf,Fpz-Cz,100.0,520,40830.0,5,REM,6.892898531972432e-08,1.088733698193469e-05,1.1853410655820279e-10,-3.453607310347902e-05,4.687446724318006e-05,8.141054034665908e-05,1.0885740507396235e-05,0.27605912728779247,0.5333944925537679,7.454327364211916e-11,2.1304378600352367e-11,8.935215217101895e-12,5.979804229996784e-12,1.1076267168957021e-10,0.6669782720403202,0.19062159376009719,0.0799481175782928,0.0535044853491528,3.3420914779908513,7.50293496549574,0.40060363829013984,2.8983378241009876
SC4092E,SC4092E0-PSG.edf,SC4092EC-Hypnogram.edf,Fpz-Cz,100.0,521,40860.0,5,REM,-9.36563933538043e-10,1.1290104714840862e-05,1.2746646447207185e-10,-4.808237251055805e-05,4.877953895301701e-05,9.686191146357506e-05,1.1288222912741098e-05,-0.028456156854516964,0.5962125038649688,7.139403292317515e-11,2.006313763663895e-11,8.005208732080126e-12,8.081881849280072e-12,1.0754426114117428e-10,0.657741203197459,0.18483830859140987,0.07375064004229973,0.07445701655998797,3.389525062922559,7.92808196314665,0.38005775161223887,2.89660909445819
SC4092E,SC4092E0-PSG.edf,SC4092EC-Hypnogram.edf,Fpz-Cz,100.0,522,40890.0,5,REM,-2.908396038852777e-08,1.1414849719358894e-05,1.3029879411554782e-10,-4.0999535599620534e-05,4.482729171580968e-05,8.582682731543022e-05,1.141298414355018e-05,0.10891406596640753,0.5386717749850556,7.962508239154981e-11,1.8741803258383052e-11,7.471123016815231e-12,8.595140687353585e-12,1.1443314935410168e-10,0.6897939009468818,0.1623606681724577,0.06472250873011255,0.07445989939152757,4.0333236710652685,9.399589904844202,0.3784417724679094,2.884020709605879
SC4092E,SC4092E0-PSG.edf,SC4092EC-Hypnogram.edf,Fpz-Cz,100.0,523,40920.0,5,REM,2.1968652605258135e-07,1.2606925198757399e-05,1.589345629670643e-10,-5.92119030884172e-05,5.48775583596662e-05,0.0001140894614480834,1.260673815660251e-05,0.06614914963343331,2.4954414869841983,1.1289163677387774e-10,1.6184819124013812e-11,5.483436755379202e-12,7.884779936029523e-12,1.4244467258930028e-10,0.7870047366422618,0.11282969825134558,0.03822684144624147,0.054967394701402515,6.569265347467326,17.412314029316843,0.31908609079956674,3.3699128121323523
SC4092E,SC4092E0-PSG.edf,SC4092EC-Hypnogram.edf,Fpz-Cz,100.0,524,40950.0,5,REM,-1.0778502874737342e-07,1.3070637388610901e-05,1.708415617445532e-10,-5.803563163668717e-05,5.7928670285183536e-05,0.0001159643019218707,1.3068903250453998e-05,0.16183718470493846,1.9168028519474074,1.1525043694100442e-10,2.198695811654765e-11,7.202650933173172e-12,1.1575109276146646e-11,1.5601515526687186e-10,0.7340083620916609,0.14003080198963833,0.04587232946355489,0.07371969448728012,5.013731541018425,14.050389060798436,0.31333641000494933,3.0683864144083297
SC4092E,SC4092E0-PSG.edf,SC4092EC-Hypnogram.edf,Fpz-Cz,100.0,525,40980.0,5,REM,-1.0697691251527018e-07,8.60611428544511e-06,7.40652030941424e-11,-2.9072006673442508e-05,3.0220924210421832e-05,5.929293088386434e-05,8.605344778271369e-06,0.07003213122313093,0.17066827338097745,4.0226207234322717e-11,1.0826844349667225e-11,4.2502618275915956e-12,1.0958588411266088e-11,6.626190182284763e-11,0.5980533726249563,0.1609654805506785,0.06318973612708435,0.16292415341047728,3.4012629273720485,7.661752604969668,0.3593741239784885,2.2457613521657294
SC4092E,SC4092E0-PSG.edf,SC4092EC-Hypnogram.edf,Fpz-Cz,100.0,526,41010.0,5,REM,2.6683708922953836e-08,1.263310868697978e-05,1.5959543509704398e-10,-5.861174837047688e-05,4.7280323718680755e-05,0.00010589207208915764,1.2631031178767638e-05,-0.4123681500058126,1.3980702210505829,9.121590288089348e-11,2.065899885274558e-11,6.878465523700624e-12,1.2027442644666785e-11,1.3078080990200647e-10,0.6921789519181324,0.1567678850062298,0.052196260812295205,0.09126854398307699,4.211455178563371,11.577876758677254,0.31758003084379327,2.9667424359523693
SC4092E,SC4092E0-PSG.edf,SC4092EC-Hypnogram.edf,Fpz-Cz,100.0,527,41040.0,5,REM,-2.489689703258892e-07,1.9328113402820116e-05,3.7357596771227455e-10,-7.720965882444794e-05,7.868727499463422e-05,0.00015589693381908216,1.9326495490333704e-05,-0.21078566138406848,3.0679854776814093,1.7079147775062518e-10,1.2631170902941955e-11,4.9515506995997155e-12,9.88302235161113e-12,1.9825722170477798e-10,0.8571407163534178,0.0633912828597824,0.02485004386408637,0.04959931824330032,12.529479599860641,28.696970986420755,0.36325204451299514,5.083296409478706
SC4092E,SC4092E0-PSG.edf,SC4092EC-Hypnogram.edf,Fpz-Cz,100.0,528,41070.0,5,REM,3.2157287844852904e-07,2.1609458796989298e-05,4.669687094987782e-10,-7.95099625594067e-05,0.00012227153281028262,0.00020178149536968933,2.1608249868474592e-05,0.5042088116549847,3.5856456981835008,2.633967139710387e-10,1.201201299414599e-11,7.79953929984743e-12,1.8716515849670945e-11,3.019247821147031e-10,0.8695119367001904,0.03965345096657565,0.025747445439753155,0.06178601737042398,20.24257999815547,29.933011831154115,0.5994106602380727,4.3210123223297945
SC4092E,SC4092E0-PSG.edf,SC4092EC-Hypnogram.edf,Fpz-Cz,100.0,529,41100.0,5,REM,-2.0582136529286646e-07,1.0800621288711885e-05,1.1665342022217639e-10,-5.037701481230837e-05,4.9409872210114904e-05,9.978688702242327e-05,1.0800782294962713e-05,0.10785977948862226,1.3033530378738494,6.743871306453206e-11,1.3094726126914465e-11,4.600585254791938e-12,9.795514456364226e-12,9.492953890260266e-11,0.7030025770581744,0.13650358666072138,0.047957962765388835,0.1021115557149672,4.78467708114988,12.04136889208687,0.32640472850387137,2.912444068591948
SC4092E,SC4092E0-PSG.edf,SC4092EC-Hypnogram.edf,Fpz-Cz,100.0,530,41130.0,5,REM,1.647123175879441e-07,9.495081931314482e-06,9.015658088237474e-11,-3.936023957346198e-05,3.2579588179758914e-05,7.19398277532209e-05,9.494928058511685e-06,-0.13133353671721867,0.5187680428364807,5.186452581594419e-11,1.409962019692817e-11,5.541223732744331e-12,1.0856663515265896e-11,8.236203326088258e-11,0.6221600384150117,0.16913719166137925,0.06647179196557021,0.13023510932476687,3.4348232034667587,7.928872017680511,0.3669776895362987,2.3753571433063354
SC4092E,SC4092E0-PSG.edf,SC4092EC-Hypnogram.edf,Fpz-Cz,100.0,531,41160.0,5,REM,-1.2807522685141458e-07,1.2394227647607638e-05,1.5361687898072157e-10,-5.0048351356511044e-05,7.492132115400647e-05,0.00012496967251051752,1.2392823593440186e-05,-0.03637304260100928,1.3757468280072525,8.552202575162796e-11,1.968498052778476e-11,9.68168130645921e-12,1.3385400074550941e-11,1.2827408766042284e-10,0.6615558252963828,0.15227321177847541,0.0748926678321726,0.10354279281174823,4.134498731422633,8.00641989757856,0.46805368240276807,2.7921886992336593
SC4092E,SC4092E0-PSG.edf,SC4092EC-Hypnogram.edf,Fpz-Cz,100.0,532,41190.0,5,REM,1.072319655312314e-07,9.954235183180508e-06,9.908679808206868e-11,-3.3364881058849224e-05,3.418073029513207e-05,6.754561135398129e-05,9.953153663226865e-06,-0.08063142159781322,0.14115212111943487,5.241848591980042e-11,1.1313562749236688e-11,4.451830226514402e-12,1.2569824089073041e-11,8.075370298462453e-11,0.6411756777507535,0.13838593649225206,0.05445417227586206,0.1537523516388861,4.256971518909085,9.614841941494921,0.36153876154083586,2.502435830232999
SC4092E,SC4092E0-PSG.edf,SC4092EC-Hypnogram.edf,Fpz-Cz,100.0,533,41220.0,5,REM,-1.022940732877879e-07,9.184823197330516e-06,8.436097716622078e-11,-3.076501502361323e-05,3.079154568278124e-05,6.155656070639447e-05,9.183861982735178e-06,-0.08422566954361815,0.2120081954538362,4.471612381530787e-11,1.3409164215003881e-11,4.271979322181089e-12,1.129691769020182e-11,7.369418504269465e-11,0.5986560237553761,0.17952085838193832,0.057192930343095076,0.15124226449146722,3.103311416823618,8.481847344729001,0.2964765518969373,2.381726932445468
SC4092E,SC4092E0-PSG.edf,SC4092EC-Hypnogram.edf,Fpz-Cz,100.0,534,41250.0,5,REM,1.5088129808822595e-07,1.0247144052836414e-05,1.0500396123958067e-10,-3.603699704162753e-05,3.9250668354053076e-05,7.528766539568061e-05,1.0246546983510116e-05,0.10532596455822422,0.1727761842994502,5.456289419993281e-11,2.0106092764382206e-11,5.8108807399334745e-12,8.158332187138404e-12,8.863819989138689e-11,0.6087013602018532,0.22430272795241787,0.06482594191956578,0.09101401185012326,2.5851726707091403,8.011136339536868,0.27531769166388215,2.6983499520425425
SC4092E,SC4092E0-PSG.edf,SC4092EC-Hypnogram.edf,Fpz-Cz,100.0,535,41280.0,5,REM,-6.819035377645619e-07,1.2261819582467578e-05,1.503522194729854e-10,-8.142246476919806e-05,5.127544045056318e-05,0.00013269790521976124,1.2278725279983674e-05,-1.100964831691838,5.068489743378866,5.400619897248899e-11,1.2534686378236532e-11,4.761305112313441e-12,1.4884733917590057e-11,8.618692438062902e-11,0.6194300275660138,0.1437679613919431,0.05461031165094403,0.17072208961757013,3.990206899757185,9.373952241665416,0.3517854037585615,2.691120883881254
SC4092E,SC4092E0-PSG.edf,SC4092EC-Hypnogram.edf,Fpz-Cz,100.0,536,41310.0,5,REM,6.933721243354153e-07,2.273318948170317e-05,5.167979040110195e-10,-0.00012149142650702846,0.00011698159339651381,0.00023847301990354225,2.273997367953229e-05,0.6154617473683659,5.545456784505555,2.0667304426710853e-10,1.078691454892723e-11,9.19831302725894e-12,1.6760602670109623e-11,2.4341887451340436e-10,0.8455690857694962,0.044132903280902955,0.037633398998220526,0.06857327488917163,17.5341089823985,20.265414849955555,0.7803834488726409,4.49421430652232
SC4092E,SC4092E0-PSG.edf,SC4092EC-Hypnogram.edf,Fpz-Cz,100.0,537,41340.0,5,REM,2.486302980055279e-08,9.771815941848397e-06,9.548838680136247e-11,-3.6821416256430304e-05,4.2348282494046495e-05,7.91696987504768e-05,9.77021880560237e-06,0.16009590610446794,0.5404457955663036,5.727725292150307e-11,1.6900700263754514e-11,5.428077410380886e-12,7.755472143747962e-12,8.736150273938645e-11,0.6482150161075994,0.19126768716916762,0.06143034287669898,0.08776980815527734,3.1997213560118944,8.910479644971979,0.30323268533643355,2.7008810644979233
SC4092E,SC4092E0-PSG.edf,SC4092EC-Hypnogram.edf,Fpz-Cz,100.0,538,41370.0,5,REM,-2.8632492341672338e-08,1.367824095634625e-05,1.87094275659868e-10,-6.857828082792769e-05,4.914150904514056e-05,0.00011771978987306825,1.3675991032496783e-05,-0.5203760753373521,2.6781271428022073,1.182307689326767e-10,1.7415917449067192e-11,7.1392430246794416e-12,1.0405803963205577e-11,1.5319173336962886e-10,0.7667776108934035,0.11294974813803867,0.04630107508789222,0.0674861338918913,6.420031435287811,14.526015327737817,0.38766697583350973,3.217050628556117
SC4092E,SC4092E0-PSG.edf,SC4092EC-Hypnogram.edf,Fpz-Cz,100.0,539,41400.0,5,REM,-8.269271561706384e-08,1.154141951368281e-05,1.3320436439081836e-10,-5.919535859575861e-05,4.614824900427929e-05,0.0001053436076000379,1.1539792070104103e-05,-0.436211467657986,2.5353731727900524,8.27251513132197e-11,1.7242516888403295e-11,5.345269356663032e-12,7.895404212425896e-12,1.1320834177071191e-10,0.7243354559801,0.1509742337649897,0.04680279280645152,0.0691315896020708,4.534744400637381,13.037295450090198,0.2930116161800569,2.9732521813939847
SC4092E,SC4092E0-PSG.edf,SC4092EC-Hypnogram.edf,Fpz-Cz,100.0,540,41430.0,5,REM,1.0230769684806826e-07,1.021416450349517e-05,1.0432915650446074e-10,-3.803171054077992e-05,3.6958895275207465e-05,7.49906058159874e-05,1.0212974443510255e-05,0.1649816958537161,0.47505870242497616,6.429075696594064e-11,1.9402133381550175e-11,4.739904515599779e-12,8.273335404736543e-12,9.670613026782715e-11,0.6580012614327273,0.19857641816706914,0.04851184365409817,0.08467570440112705,3.15117815199068,11.200666629769314,0.2323239647029323,2.787871777000558
SC4092E,SC4092E0-PSG.edf,SC4092EC-Hypnogram.edf,Fpz-Cz,100.0,541,41460.0,5,REM,-2.161496262360173e-08,9.283197590763688e-06,8.617775750916072e-11,-4.188076097636025e-05,4.2784912066747786e-05,8.466567304310804e-05,9.281675430470526e-06,-0.18277708588377126,1.134444998318659,5.13205355570901e-11,1.1970160670475933e-11,2.872463045524041e-12,8.959876278562241e-12,7.512303555165232e-11,0.6741787841903284,0.15724754778537087,0.03773447846250125,0.11770256156538361,3.9568157142348586,13.252685681896583,0.22146703641556645,2.6016523350872385
SC4092E,SC4092E0-PSG.edf,SC4092EC-Hypnogram.edf,Fpz-Cz,100.0,542,41490.0,5,REM,-8.738565240805101e-08,1.1507701953372002e-05,1.324272042476418e-10,-4.0051540336323455e-05,4.8304007665157866e-05,8.835554800148133e-05,1.1506115682473935e-05,0.19821609882899915,0.6072623051610782,7.64844133145914e-11,2.06018924041699e-11,6.342784874357784e-12,9.54667957535678e-12,1.1297577016847588e-10,0.6710585346476206,0.1807567728975794,0.05565029185573436,0.0837606059712967,3.54063486122296,10.4162677544439,0.2936217233048254,2.8995854419278033
SC4092E,SC4092E0-PSG.edf,SC4092EC-Hypnogram.edf,Fpz-Cz,100.0,543,41520.0,5,REM,1.6359240810742053e-07,1.200977883784736e-05,1.4423478773400632e-10,-4.902052318848211e-05,5.1159361686689106e-05,0.00010017988487517121,1.2008891370456254e-05,0.00566414223583161,1.231139383100226,8.989524773771325e-11,1.8849607885817906e-11,5.633621706027573e-12,9.93857642407758e-12,1.2431705375363628e-10,0.7173424928616692,0.150415345088425,0.04495494856671975,0.0793074535858149,4.528817307365621,13.551458271434267,0.2838152641822546,3.08105493308635
SC4092E,SC4092E0-PSG.edf,SC4092EC-Hypnogram.edf,Fpz-Cz,100.0,544,41550.0,5,REM,-1.4145306759663613e-07,1.0203797800533741e-05,1.041174895541772e-10,-3.815858387373364e-05,3.244052579590342e-05,7.059910966963705e-05,1.0203077608969673e-05,-0.10961023905470435,0.3197233952135945,5.954253480760648e-11,2.300939829373512e-11,4.338369524204857e-12,9.463954282778753e-12,9.635425690832522e-11,0.6116068952554936,0.23634712055172064,0.0445627100650579,0.09721150962808536,2.4799678059047063,11.153693002635531,0.18069463762183857,2.6597541894749632
SC4092E,SC4092E0-PSG.edf,SC4092EC-Hypnogram.edf,Fpz-Cz,100.0,545,41580.0,5,REM,3.543914127090619e-08,1.5728939862817204e-05,2.4739954920812005e-10,-8.46212826392516e-05,4.8125814879175047e-05,0.00013274709751842666,1.5726358085216404e-05,-0.592732783942578,3.1082952759610603,1.3440919766699215e-10,3.137578350172619e-11,6.391242977065747e-12,8.232920504574026e-12,1.8040914465035811e-10,0.7409174323932122,0.17295590893280943,0.03523109592619498,0.04538316147425688,4.151534978599848,18.184924793306052,0.19740813304873325,3.8837282091555165
SC4092E,SC4092E0-PSG.edf,SC4092EC-Hypnogram.edf,Fpz-Cz,100.0,546,41610.0,5,REM,1.0680386839376962e-07,1.8358444547045198e-05,3.370324861869336e-10,-0.00010955234936333619,0.00010212688074028317,0.00021167923010361936,1.8355695276702954e-05,-0.20037066651569577,8.485169449842727,1.928902050178391e-10,7.2849893382748e-12,6.081217591739961e-12,1.706128434136811e-11,2.2331769628922197e-10,0.8598974053707198,0.03247621324035874,0.027109843281821148,0.07605857506386968,23.281889347368192,27.239694659692432,0.734004274893402,4.09119903299374
SC4092E,SC4092E0-PSG.edf,SC4092EC-Hypnogram.edf,Fpz-Cz,100.0,547,41640.0,2,N1,1.6138913890417192e-07,1.175271912019023e-05,1.38126406718085e-10,-4.581059076880572e-05,5.813317536740429e-05,0.00010394376613621,1.175186840620114e-05,0.1185178479376495,1.3586115068092006,7.952993774939176e-11,1.187095633470148e-11,4.6506741524162055e-12,1.105319876554326e-11,1.0710476700205273e-10,0.7356746603772026,0.10980973979136434,0.043020065454910945,0.10224524849429978,6.179023196199533,14.07441583149598,0.36133089348438613,2.8876858843380964
SC4092E,SC4092E0-PSG.edf,SC4092EC-Hypnogram.edf,Fpz-Cz,100.0,548,41670.0,2,N1,-2.070154021911952e-07,1.392905956759132e-05,1.9401870043750727e-10,-5.9214093737944774e-05,6.679913842472194e-05,0.0001260132321626667,1.3928276379872198e-05,0.4203413695337651,1.788535980996489,1.1970232561662363e-10,2.155679480757328e-11,8.37866044110019e-12,1.417530820517648e-11,1.6381308907047353e-10,0.7262913782620706,0.13079540544474394,0.050837348467617775,0.08600838856381829,5.306708095621566,12.763264686719122,0.3714472961507419,2.969546700582806
SC4092E,SC4092E0-PSG.edf,SC4092EC-Hypnogram.edf,Fpz-Cz,100.0,549,41700.0,3,N2,-1.5167134197801616e-07,1.636608737006931e-05,2.6784881580474226e-10,-7.872794634300665e-05,9.777271189070132e-05,0.00017650065823370797,1.636406236428223e-05,0.3550267695783246,5.120771472450009,1.4961010582459093e-10,3.1478137705944416e-11,9.833250098832246e-12,1.7557721814022015e-11,2.0847921544338965e-10,0.7142002394267228,0.15026854878808332,0.04694141171962531,0.08381605677135483,4.606486590430586,13.810269721430869,0.3027652074100444,2.7909733527136247
SC4092E,SC4092E0-PSG.edf,SC4092EC-Hypnogram.edf,Fpz-Cz,100.0,550,41730.0,3,N2,1.5158270627961297e-07,1.7448920329750123e-05,3.0446482067396714e-10,-5.6558504261653676e-05,8.970769168279525e-05,0.00014626619594444894,1.7446670447889252e-05,0.8787872242621146,3.6085423450099388,2.0687402299557656e-10,3.6493710088753686e-11,1.471981939028279e-11,1.674774265399171e-11,2.7483529512860465e-10,0.7499911238665966,0.13230253971573494,0.05336452459218413,0.06071645996638426,5.517566079907062,13.160076325269728,0.3925943673069054,2.812870187509549
SC4092E,SC4092E0-PSG.edf,SC4092EC-Hypnogram.edf,Fpz-Cz,100.0,551,41760.0,3,N2,-1.5151388886585074e-07,1.3204636146003209e-05,1.743624157483345e-10,-4.703528842885522e-05,7.460525769655815e-05,0.00012164054612541337,1.3203304563691784e-05,0.597839290920968,3.295532321834152,1.0923376109387551e-10,1.8682995673879117e-11,7.817202253117354e-12,1.3719848137920567e-11,1.4945380715879254e-10,0.7260285609029993,0.12417761987345816,0.05195749047989787,0.09118977044854912,5.549651227065873,12.388709928396564,0.39715510700901063,2.769229860165315
SC4092E,SC4092E0-PSG.edf,SC4092EC-Hypnogram.edf,Fpz-Cz,100.0,552,41790.0,3,N2,1.7214618200373055e-07,1.1791720256164799e-05,1.3904466659964722e-10,-4.630259297362039e-05,5.166448366798324e-05,9.796707664160363e-05,1.1791011520875799e-05,0.10507723868856227,1.2210985045435834,7.43860983415578e-11,2.006429968258209e-11,1.361691465801517e-11,1.812839332208382e-11,1.261957060042389e-10,0.584816112731658,0.15774353013075326,0.10705482980346347,0.14252362671330804,3.5313824557417925,5.089042392456485,0.6464451637703813,2.1935453774648273
SC4092E,SC4092E0-PSG.edf,SC4092EC-Hypnogram.edf,Fpz-Cz,100.0,553,41820.0,3,N2,1.9913901277497983e-08,1.0853717667968208e-05,1.1780318721596523e-10,-4.2451266785084994e-05,4.8071385584390284e-05,9.052265236947528e-05,1.0851926835836913e-05,0.049509084556160154,1.67468013427313,6.81432542307854e-11,1.4796145064806177e-11,1.2626720063439996e-11,2.1321596781468215e-11,1.1688771614049978e-10,0.5780352394779756,0.12551049039894863,0.10710802174156418,0.18086360037764174,4.313916715199623,5.000708454678784,0.7993545267935237,2.016291602307277
SC4092E,SC4092E0-PSG.edf,SC4092EC-Hypnogram.edf,Fpz-Cz,100.0,554,41850.0,3,N2,-1.3770903276511105e-08,1.4030344286446218e-05,1.9685056079621403e-10,-5.610016040945447e-05,6.241193916600119e-05,0.00011851209957545566,1.4028012460088291e-05,0.10377303066005827,2.247705609280617,1.3324186600622565e-10,2.5910230737768868e-11,1.2245314168601039e-11,1.5103953725756585e-11,1.865013646383521e-10,0.7106181134373033,0.1381868915340636,0.06530786691723281,0.08055383359416456,4.951346099727748,10.05954742259606,0.4550430759188764,2.6783750323167674
